x,y,z
7.13,13.00,-7.21
7.13,13.00,-6.02
7.13,13.00,-4.83
7.13,13.00,-3.64
7.13,13.00,-2.46
7.13,13.00,-1.27
7.13,13.00,-0.08
7.13,13.00,1.11
7.13,13.00,2.30
7.13,13.00,3.49
7.13,13.00,4.68
7.13,13.00,5.87
7.13,13.00,7.06
7.13,13.00,8.24
7.13,13.00,9.43
7.13,13.00,10.60
7.13,13.00,11.80
7.13,13.00,13.00
7.13,13.00,14.20
7.13,13.00,15.40
7.13,14.00,-21.70
7.13,14.00,-20.50
7.13,14.00,-19.30
7.13,14.00,-18.10
7.13,14.00,-16.90
7.13,14.00,-15.70
7.13,14.00,-14.50
7.13,14.00,-13.30
7.13,14.00,-12.20
7.13,14.00,-11.00
7.13,14.00,-9.78
7.13,14.00,-8.59
7.13,14.00,-7.40
7.13,14.00,-6.21
7.13,14.00,-5.02
7.13,14.00,-3.83
7.13,14.00,-2.64
7.13,14.00,-1.46
7.13,14.00,-0.27
7.13,14.00,0.92
7.13,14.00,2.11
7.13,14.00,3.30
7.13,14.00,4.49
7.13,14.00,5.68
7.13,14.00,6.87
7.13,14.00,8.06
7.13,14.00,9.24
7.13,14.00,10.40
7.13,14.00,11.60
7.13,14.00,12.80
7.13,14.00,14.00
7.13,14.00,15.20
7.13,15.00,-21.90
7.13,15.00,-20.70
7.13,15.00,-19.50
7.13,15.00,-18.30
7.13,15.00,-17.10
7.13,15.00,-15.90
7.13,15.00,-14.70
7.13,15.00,-13.50
7.13,15.00,-12.30
7.13,15.00,-11.20
7.13,15.00,-9.97
7.13,15.00,-8.78
7.13,15.00,-7.59
7.13,15.00,-6.40
7.13,15.00,-5.21
7.13,15.00,-4.02
7.13,15.00,-2.83
7.13,15.00,-1.64
7.13,15.00,-0.46
7.13,15.00,0.73
7.13,15.00,1.92
7.13,15.00,3.11
7.13,15.00,4.30
7.13,15.00,5.49
7.13,15.00,6.68
7.13,15.00,7.87
7.13,15.00,9.06
7.13,15.00,10.20
7.13,15.00,11.40
7.13,15.00,12.60
7.13,15.00,13.80
7.13,15.00,15.00
8.32,-16.00,-16.00
8.32,-16.00,-14.80
8.32,-16.00,-13.60
8.32,-16.00,-12.40
8.32,-16.00,-11.20
8.32,-16.00,-10.10
8.32,-16.00,-8.87
8.32,-16.00,-7.68
8.32,-16.00,-6.49
8.32,-16.00,-5.30
8.32,-16.00,-4.11
8.32,-16.00,-2.92
8.32,-16.00,-1.73
8.32,-16.00,-0.54
8.32,-16.00,0.65
8.32,-16.00,1.83
8.32,-16.00,3.02
8.32,-16.00,4.21
8.32,-16.00,5.40
8.32,-16.00,6.59
8.32,-16.00,7.78
8.32,-16.00,8.97
8.32,-16.00,10.20
8.32,-16.00,11.30
8.32,-16.00,12.50
8.32,-16.00,13.70
8.32,-16.00,14.90
8.32,-16.00,16.10
8.32,-16.00,17.30
8.32,-16.00,18.50
8.32,-16.00,19.70
8.32,-16.00,20.90
8.32,-15.00,-16.20
8.32,-15.00,-15.00
8.32,-15.00,-13.80
8.32,-15.00,-12.60
8.32,-15.00,-11.40
8.32,-15.00,-10.20
8.32,-15.00,-9.06
8.32,-15.00,-7.87
8.32,-15.00,-6.68
8.32,-15.00,-5.49
8.32,-15.00,-4.30
8.32,-15.00,-3.11
8.32,-15.00,-1.92
8.32,-15.00,-0.73
8.32,-15.00,0.46
8.32,-15.00,1.64
8.32,-15.00,2.83
8.32,-15.00,4.02
8.32,-15.00,5.21
8.32,-15.00,6.40
8.32,-15.00,7.59
8.32,-15.00,8.78
8.32,-15.00,9.97
8.32,-15.00,11.20
8.32,-15.00,12.30
8.32,-15.00,13.50
8.32,-15.00,14.70
8.32,-15.00,15.90
8.32,-15.00,17.10
8.32,-15.00,18.30
8.32,-15.00,19.50
8.32,-15.00,20.70
8.32,-14.00,-16.40
8.32,-14.00,-15.20
8.32,-14.00,-14.00
8.32,-14.00,-12.80
8.32,-14.00,-11.60
8.32,-14.00,-10.40
8.32,-14.00,-9.24
8.32,-14.00,-8.06
8.32,-14.00,-6.87
8.32,-14.00,-5.68
8.32,-14.00,-4.49
8.32,-14.00,-3.30
8.32,-14.00,-2.11
8.32,-14.00,-0.92
8.32,-14.00,0.27
8.32,-14.00,1.46
8.32,-14.00,2.64
8.32,-14.00,3.83
8.32,-14.00,5.02
8.32,-14.00,6.21
8.32,-14.00,7.40
8.32,-14.00,8.59
8.32,-14.00,9.78
8.32,-14.00,11.00
8.32,-14.00,12.20
8.32,-14.00,13.30
8.32,-14.00,14.50
8.32,-14.00,15.70
8.32,-14.00,16.90
8.32,-14.00,18.10
8.32,-14.00,19.30
8.32,-14.00,20.50
8.32,-13.00,-16.60
8.32,-13.00,-15.40
8.32,-13.00,-14.20
8.32,-13.00,-13.00
8.32,-13.00,-11.80
8.32,-13.00,-10.60
8.32,-13.00,-9.43
8.32,-13.00,-8.24
8.32,-13.00,-7.06
8.32,-13.00,-5.87
8.32,-13.00,-4.68
8.32,-13.00,-3.49
8.32,-13.00,-2.30
8.32,-13.00,-1.11
8.32,-13.00,0.08
8.32,-13.00,1.27
8.32,-13.00,2.46
8.32,-13.00,3.64
8.32,-13.00,4.83
8.32,-13.00,6.02
8.32,-13.00,7.21
8.32,-13.00,8.40
8.32,-13.00,9.59
8.32,-13.00,10.80
8.32,-13.00,12.00
8.32,-13.00,13.20
8.32,-13.00,14.30
8.32,-13.00,15.50
8.32,-13.00,16.70
8.32,-13.00,17.90
8.32,-13.00,19.10
8.32,-13.00,20.30
8.32,-12.00,-16.80
8.32,-12.00,-15.60
8.32,-12.00,-14.40
8.32,-12.00,-13.20
8.32,-12.00,-12.00
8.32,-12.00,-10.80
8.32,-12.00,-9.62
8.32,-12.00,-8.43
8.32,-12.00,-7.24
8.32,-12.00,-6.06
8.32,-12.00,-4.87
8.32,-12.00,-3.68
8.32,-12.00,-2.49
8.32,-12.00,-1.30
8.32,-12.00,-0.11
8.32,-12.00,1.08
8.32,-12.00,2.27
8.32,-12.00,3.46
8.32,-12.00,4.64
8.32,-12.00,5.83
8.32,-12.00,7.02
8.32,-12.00,8.21
8.32,-12.00,9.40
8.32,-12.00,10.60
8.32,-12.00,11.80
8.32,-12.00,13.00
8.32,-12.00,14.20
8.32,-12.00,15.30
8.32,-12.00,16.50
8.32,-12.00,17.70
8.32,-12.00,18.90
8.32,-12.00,20.10
8.32,-11.00,-16.90
8.32,-11.00,-15.80
8.32,-11.00,-14.60
8.32,-11.00,-13.40
8.32,-11.00,-12.20
8.32,-11.00,-11.00
8.32,-11.00,-9.81
8.32,-11.00,-8.62
8.32,-11.00,-7.43
8.32,-11.00,-6.24
8.32,-11.00,-5.06
8.32,-11.00,-3.87
8.32,-11.00,-2.68
8.32,-11.00,-1.49
8.32,-11.00,-0.30
8.32,-11.00,0.89
8.32,-11.00,2.08
8.32,-11.00,3.27
8.32,-11.00,4.46
8.32,-11.00,5.64
8.32,-11.00,6.83
8.32,-11.00,8.02
8.32,-11.00,9.21
8.32,-11.00,10.40
8.32,-11.00,11.60
8.32,-11.00,12.80
8.32,-11.00,14.00
8.32,-11.00,15.20
8.32,-11.00,16.30
8.32,-11.00,17.50
8.32,-11.00,18.70
8.32,-11.00,19.90
8.32,-10.00,-17.10
8.32,-10.00,-15.90
8.32,-10.00,-14.80
8.32,-10.00,-13.60
8.32,-10.00,-12.40
8.32,-10.00,-11.20
8.32,-10.00,-10.00
8.32,-10.00,-8.81
8.32,-10.00,-7.62
8.32,-10.00,-6.43
8.32,-10.00,-5.24
8.32,-10.00,-4.06
8.32,-10.00,-2.87
8.32,-10.00,-1.68
8.32,-10.00,-0.49
8.32,-10.00,0.70
8.32,-10.00,1.89
8.32,-10.00,3.08
8.32,-10.00,4.27
8.32,-10.00,5.46
8.32,-10.00,6.64
8.32,-10.00,7.83
8.32,-10.00,9.02
8.32,-10.00,10.20
8.32,-10.00,11.40
8.32,-10.00,12.60
8.32,-10.00,13.80
8.32,-10.00,15.00
8.32,-10.00,16.20
8.32,-10.00,17.30
8.32,-10.00,18.50
8.32,-10.00,19.70
8.32,-9.00,-17.30
8.32,-9.00,-16.10
8.32,-9.00,-14.90
8.32,-9.00,-13.80
8.32,-9.00,-12.60
8.32,-9.00,-11.40
8.32,-9.00,-10.20
8.32,-9.00,-9.00
8.32,-9.00,-7.81
8.32,-9.00,-6.62
8.32,-9.00,-5.43
8.32,-9.00,-4.24
8.32,-9.00,-3.06
8.32,-9.00,-1.87
8.32,-9.00,-0.68
8.32,-9.00,0.51
8.32,-9.00,1.70
8.32,-9.00,2.89
8.32,-9.00,4.08
8.32,-9.00,5.27
8.32,-9.00,6.46
8.32,-9.00,7.64
8.32,-9.00,8.83
8.32,-9.00,10.00
8.32,-9.00,11.20
8.32,-9.00,12.40
8.32,-9.00,13.60
8.32,-9.00,14.80
8.32,-9.00,16.00
8.32,-9.00,17.20
8.32,-9.00,18.30
8.32,-9.00,19.50
8.32,-8.00,-17.50
8.32,-8.00,-16.30
8.32,-8.00,-15.10
8.32,-8.00,-13.90
8.32,-8.00,-12.80
8.32,-8.00,-11.60
8.32,-8.00,-10.40
8.32,-8.00,-9.19
8.32,-8.00,-8.00
8.32,-8.00,-6.81
8.32,-8.00,-5.62
8.32,-8.00,-4.43
8.32,-8.00,-3.24
8.32,-8.00,-2.06
8.32,-8.00,-0.87
8.32,-8.00,0.32
8.32,-8.00,1.51
8.32,-8.00,2.70
8.32,-8.00,3.89
8.32,-8.00,5.08
8.32,-8.00,6.27
8.32,-8.00,7.46
8.32,-8.00,8.64
8.32,-8.00,9.83
8.32,-8.00,11.00
8.32,-8.00,12.20
8.32,-8.00,13.40
8.32,-8.00,14.60
8.32,-8.00,15.80
8.32,-8.00,17.00
8.32,-8.00,18.20
8.32,-8.00,19.30
8.32,-7.00,-17.70
8.32,-7.00,-16.50
8.32,-7.00,-15.30
8.32,-7.00,-14.10
8.32,-7.00,-12.90
8.32,-7.00,-11.80
8.32,-7.00,-10.60
8.32,-7.00,-9.38
8.32,-7.00,-8.19
8.32,-7.00,-7.00
8.32,-7.00,-5.81
8.32,-7.00,-4.62
8.32,-7.00,-3.43
8.32,-7.00,-2.24
8.32,-7.00,-1.06
8.32,-7.00,0.13
8.32,-7.00,1.32
8.32,-7.00,2.51
8.32,-7.00,3.70
8.32,-7.00,4.89
8.32,-7.00,6.08
8.32,-7.00,7.27
8.32,-7.00,8.46
8.32,-7.00,9.64
8.32,-7.00,10.80
8.32,-7.00,12.00
8.32,-7.00,13.20
8.32,-7.00,14.40
8.32,-7.00,15.60
8.32,-7.00,16.80
8.32,-7.00,18.00
8.32,-7.00,19.20
8.32,-6.00,-17.90
8.32,-6.00,-16.70
8.32,-6.00,-15.50
8.32,-6.00,-14.30
8.32,-6.00,-13.10
8.32,-6.00,-11.90
8.32,-6.00,-10.80
8.32,-6.00,-9.57
8.32,-6.00,-8.38
8.32,-6.00,-7.19
8.32,-6.00,-6.00
8.32,-6.00,-4.81
8.32,-6.00,-3.62
8.32,-6.00,-2.43
8.32,-6.00,-1.24
8.32,-6.00,-0.06
8.32,-6.00,1.13
8.32,-6.00,2.32
8.32,-6.00,3.51
8.32,-6.00,4.70
8.32,-6.00,5.89
8.32,-6.00,7.08
8.32,-6.00,8.27
8.32,-6.00,9.46
8.32,-6.00,10.60
8.32,-6.00,11.80
8.32,-6.00,13.00
8.32,-6.00,14.20
8.32,-6.00,15.40
8.32,-6.00,16.60
8.32,-6.00,17.80
8.32,-6.00,19.00
8.32,-5.00,-18.10
8.32,-5.00,-16.90
8.32,-5.00,-15.70
8.32,-5.00,-14.50
8.32,-5.00,-13.30
8.32,-5.00,-12.10
8.32,-5.00,-10.90
8.32,-5.00,-9.76
8.32,-5.00,-8.57
8.32,-5.00,-7.38
8.32,-5.00,-6.19
8.32,-5.00,-5.00
8.32,-5.00,-3.81
8.32,-5.00,-2.62
8.32,-5.00,-1.43
8.32,-5.00,-0.24
8.32,-5.00,0.95
8.32,-5.00,2.13
8.32,-5.00,3.32
8.32,-5.00,4.51
8.32,-5.00,5.70
8.32,-5.00,6.89
8.32,-5.00,8.08
8.32,-5.00,9.27
8.32,-5.00,10.50
8.32,-5.00,11.60
8.32,-5.00,12.80
8.32,-5.00,14.00
8.32,-5.00,15.20
8.32,-5.00,16.40
8.32,-5.00,17.60
8.32,-5.00,18.80
8.32,-4.00,-18.30
8.32,-4.00,-17.10
8.32,-4.00,-15.90
8.32,-4.00,-14.70
8.32,-4.00,-13.50
8.32,-4.00,-12.30
8.32,-4.00,-11.10
8.32,-4.00,-9.94
8.32,-4.00,-8.76
8.32,-4.00,-7.57
8.32,-4.00,-6.38
8.32,-4.00,-5.19
8.32,-4.00,-4.00
8.32,-4.00,-2.81
8.32,-4.00,-1.62
8.32,-4.00,-0.43
8.32,-4.00,0.76
8.32,-4.00,1.94
8.32,-4.00,3.13
8.32,-4.00,4.32
8.32,-4.00,5.51
8.32,-4.00,6.70
8.32,-4.00,7.89
8.32,-4.00,9.08
8.32,-4.00,10.30
8.32,-4.00,11.50
8.32,-4.00,12.60
8.32,-4.00,13.80
8.32,-4.00,15.00
8.32,-4.00,16.20
8.32,-4.00,17.40
8.32,-4.00,18.60
8.32,-3.00,-18.50
8.32,-3.00,-17.30
8.32,-3.00,-16.10
8.32,-3.00,-14.90
8.32,-3.00,-13.70
8.32,-3.00,-12.50
8.32,-3.00,-11.30
8.32,-3.00,-10.10
8.32,-3.00,-8.94
8.32,-3.00,-7.76
8.32,-3.00,-6.57
8.32,-3.00,-5.38
8.32,-3.00,-4.19
8.32,-3.00,-3.00
8.32,-3.00,-1.81
8.32,-3.00,-0.62
8.32,-3.00,0.57
8.32,-3.00,1.76
8.32,-3.00,2.94
8.32,-3.00,4.13
8.32,-3.00,5.32
8.32,-3.00,6.51
8.32,-3.00,7.70
8.32,-3.00,8.89
8.32,-3.00,10.10
8.32,-3.00,11.30
8.32,-3.00,12.50
8.32,-3.00,13.60
8.32,-3.00,14.80
8.32,-3.00,16.00
8.32,-3.00,17.20
8.32,-3.00,18.40
8.32,-2.00,-18.60
8.32,-2.00,-17.50
8.32,-2.00,-16.30
8.32,-2.00,-15.10
8.32,-2.00,-13.90
8.32,-2.00,-12.70
8.32,-2.00,-11.50
8.32,-2.00,-10.30
8.32,-2.00,-9.13
8.32,-2.00,-7.94
8.32,-2.00,-6.76
8.32,-2.00,-5.57
8.32,-2.00,-4.38
8.32,-2.00,-3.19
8.32,-2.00,-2.00
8.32,-2.00,-0.81
8.32,-2.00,0.38
8.32,-2.00,1.57
8.32,-2.00,2.76
8.32,-2.00,3.94
8.32,-2.00,5.13
8.32,-2.00,6.32
8.32,-2.00,7.51
8.32,-2.00,8.70
8.32,-2.00,9.89
8.32,-2.00,11.10
8.32,-2.00,12.30
8.32,-2.00,13.50
8.32,-2.00,14.60
8.32,-2.00,15.80
8.32,-2.00,17.00
8.32,-2.00,18.20
8.32,-1.00,-18.80
8.32,-1.00,-17.60
8.32,-1.00,-16.50
8.32,-1.00,-15.30
8.32,-1.00,-14.10
8.32,-1.00,-12.90
8.32,-1.00,-11.70
8.32,-1.00,-10.50
8.32,-1.00,-9.32
8.32,-1.00,-8.13
8.32,-1.00,-6.94
8.32,-1.00,-5.76
8.32,-1.00,-4.57
8.32,-1.00,-3.38
8.32,-1.00,-2.19
8.32,-1.00,-1.00
8.32,-1.00,0.19
8.32,-1.00,1.38
8.32,-1.00,2.57
8.32,-1.00,3.76
8.32,-1.00,4.94
8.32,-1.00,6.13
8.32,-1.00,7.32
8.32,-1.00,8.51
8.32,-1.00,9.70
8.32,-1.00,10.90
8.32,-1.00,12.10
8.32,-1.00,13.30
8.32,-1.00,14.50
8.32,-1.00,15.60
8.32,-1.00,16.80
8.32,-1.00,18.00
8.32,0.00,-19.00
8.32,0.00,-17.80
8.32,0.00,-16.60
8.32,0.00,-15.50
8.32,0.00,-14.30
8.32,0.00,-13.10
8.32,0.00,-11.90
8.32,0.00,-10.70
8.32,0.00,-9.51
8.32,0.00,-8.32
8.32,0.00,-7.13
8.32,0.00,-5.94
8.32,0.00,-4.76
8.32,0.00,-3.57
8.32,0.00,-2.38
8.32,0.00,-1.19
8.32,0.00,0.00
8.32,0.00,1.19
8.32,0.00,2.38
8.32,0.00,3.57
8.32,0.00,4.76
8.32,0.00,5.94
8.32,0.00,7.13
8.32,0.00,8.32
8.32,0.00,9.51
8.32,0.00,10.70
8.32,0.00,11.90
8.32,0.00,13.10
8.32,0.00,14.30
8.32,0.00,15.50
8.32,0.00,16.60
8.32,0.00,17.80
8.32,1.00,-19.20
8.32,1.00,-18.00
8.32,1.00,-16.80
8.32,1.00,-15.60
8.32,1.00,-14.50
8.32,1.00,-13.30
8.32,1.00,-12.10
8.32,1.00,-10.90
8.32,1.00,-9.70
8.32,1.00,-8.51
8.32,1.00,-7.32
8.32,1.00,-6.13
8.32,1.00,-4.94
8.32,1.00,-3.76
8.32,1.00,-2.57
8.32,1.00,-1.38
8.32,1.00,-0.19
8.32,1.00,1.00
8.32,1.00,2.19
8.32,1.00,3.38
8.32,1.00,4.57
8.32,1.00,5.76
8.32,1.00,6.94
8.32,1.00,8.13
8.32,1.00,9.32
8.32,1.00,10.50
8.32,1.00,11.70
8.32,1.00,12.90
8.32,1.00,14.10
8.32,1.00,15.30
8.32,1.00,16.50
8.32,1.00,17.60
8.32,2.00,-19.40
8.32,2.00,-18.20
8.32,2.00,-17.00
8.32,2.00,-15.80
8.32,2.00,-14.60
8.32,2.00,-13.50
8.32,2.00,-12.30
8.32,2.00,-11.10
8.32,2.00,-9.89
8.32,2.00,-8.70
8.32,2.00,-7.51
8.32,2.00,-6.32
8.32,2.00,-5.13
8.32,2.00,-3.94
8.32,2.00,-2.76
8.32,2.00,-1.57
8.32,2.00,-0.38
8.32,2.00,0.81
8.32,2.00,2.00
8.32,2.00,3.19
8.32,2.00,4.38
8.32,2.00,5.57
8.32,2.00,6.76
8.32,2.00,7.94
8.32,2.00,9.13
8.32,2.00,10.30
8.32,2.00,11.50
8.32,2.00,12.70
8.32,2.00,13.90
8.32,2.00,15.10
8.32,2.00,16.30
8.32,2.00,17.50
8.32,3.00,-19.60
8.32,3.00,-18.40
8.32,3.00,-17.20
8.32,3.00,-16.00
8.32,3.00,-14.80
8.32,3.00,-13.60
8.32,3.00,-12.50
8.32,3.00,-11.30
8.32,3.00,-10.10
8.32,3.00,-8.89
8.32,3.00,-7.70
8.32,3.00,-6.51
8.32,3.00,-5.32
8.32,3.00,-4.13
8.32,3.00,-2.94
8.32,3.00,-1.76
8.32,3.00,-0.57
8.32,3.00,0.62
8.32,3.00,1.81
8.32,3.00,3.00
8.32,3.00,4.19
8.32,3.00,5.38
8.32,3.00,6.57
8.32,3.00,7.76
8.32,3.00,8.94
8.32,3.00,10.10
8.32,3.00,11.30
8.32,3.00,12.50
8.32,3.00,13.70
8.32,3.00,14.90
8.32,3.00,16.10
8.32,3.00,17.30
8.32,4.00,-19.80
8.32,4.00,-18.60
8.32,4.00,-17.40
8.32,4.00,-16.20
8.32,4.00,-15.00
8.32,4.00,-13.80
8.32,4.00,-12.60
8.32,4.00,-11.50
8.32,4.00,-10.30
8.32,4.00,-9.08
8.32,4.00,-7.89
8.32,4.00,-6.70
8.32,4.00,-5.51
8.32,4.00,-4.32
8.32,4.00,-3.13
8.32,4.00,-1.94
8.32,4.00,-0.76
8.32,4.00,0.43
8.32,4.00,1.62
8.32,4.00,2.81
8.32,4.00,4.00
8.32,4.00,5.19
8.32,4.00,6.38
8.32,4.00,7.57
8.32,4.00,8.76
8.32,4.00,9.94
8.32,4.00,11.10
8.32,4.00,12.30
8.32,4.00,13.50
8.32,4.00,14.70
8.32,4.00,15.90
8.32,4.00,17.10
8.32,5.00,-20.00
8.32,5.00,-18.80
8.32,5.00,-17.60
8.32,5.00,-16.40
8.32,5.00,-15.20
8.32,5.00,-14.00
8.32,5.00,-12.80
8.32,5.00,-11.60
8.32,5.00,-10.50
8.32,5.00,-9.27
8.32,5.00,-8.08
8.32,5.00,-6.89
8.32,5.00,-5.70
8.32,5.00,-4.51
8.32,5.00,-3.32
8.32,5.00,-2.13
8.32,5.00,-0.95
8.32,5.00,0.24
8.32,5.00,1.43
8.32,5.00,2.62
8.32,5.00,3.81
8.32,5.00,5.00
8.32,5.00,6.19
8.32,5.00,7.38
8.32,5.00,8.57
8.32,5.00,9.76
8.32,5.00,10.90
8.32,5.00,12.10
8.32,5.00,13.30
8.32,5.00,14.50
8.32,5.00,15.70
8.32,5.00,16.90
8.32,6.00,-20.20
8.32,6.00,-19.00
8.32,6.00,-17.80
8.32,6.00,-16.60
8.32,6.00,-15.40
8.32,6.00,-14.20
8.32,6.00,-13.00
8.32,6.00,-11.80
8.32,6.00,-10.60
8.32,6.00,-9.46
8.32,6.00,-8.27
8.32,6.00,-7.08
8.32,6.00,-5.89
8.32,6.00,-4.70
8.32,6.00,-3.51
8.32,6.00,-2.32
8.32,6.00,-1.13
8.32,6.00,0.06
8.32,6.00,1.24
8.32,6.00,2.43
8.32,6.00,3.62
8.32,6.00,4.81
8.32,6.00,6.00
8.32,6.00,7.19
8.32,6.00,8.38
8.32,6.00,9.57
8.32,6.00,10.80
8.32,6.00,11.90
8.32,6.00,13.10
8.32,6.00,14.30
8.32,6.00,15.50
8.32,6.00,16.70
8.32,7.00,-20.30
8.32,7.00,-19.20
8.32,7.00,-18.00
8.32,7.00,-16.80
8.32,7.00,-15.60
8.32,7.00,-14.40
8.32,7.00,-13.20
8.32,7.00,-12.00
8.32,7.00,-10.80
8.32,7.00,-9.64
8.32,7.00,-8.46
8.32,7.00,-7.27
8.32,7.00,-6.08
8.32,7.00,-4.89
8.32,7.00,-3.70
8.32,7.00,-2.51
8.32,7.00,-1.32
8.32,7.00,-0.13
8.32,7.00,1.06
8.32,7.00,2.24
8.32,7.00,3.43
8.32,7.00,4.62
8.32,7.00,5.81
8.32,7.00,7.00
8.32,7.00,8.19
8.32,7.00,9.38
8.32,7.00,10.60
8.32,7.00,11.80
8.32,7.00,12.90
8.32,7.00,14.10
8.32,7.00,15.30
8.32,7.00,16.50
8.32,8.00,-20.50
8.32,8.00,-19.30
8.32,8.00,-18.20
8.32,8.00,-17.00
8.32,8.00,-15.80
8.32,8.00,-14.60
8.32,8.00,-13.40
8.32,8.00,-12.20
8.32,8.00,-11.00
8.32,8.00,-9.83
8.32,8.00,-8.64
8.32,8.00,-7.46
8.32,8.00,-6.27
8.32,8.00,-5.08
8.32,8.00,-3.89
8.32,8.00,-2.70
8.32,8.00,-1.51
8.32,8.00,-0.32
8.32,8.00,0.87
8.32,8.00,2.06
8.32,8.00,3.24
8.32,8.00,4.43
8.32,8.00,5.62
8.32,8.00,6.81
8.32,8.00,8.00
8.32,8.00,9.19
8.32,8.00,10.40
8.32,8.00,11.60
8.32,8.00,12.80
8.32,8.00,13.90
8.32,8.00,15.10
8.32,8.00,16.30
8.32,9.00,-20.70
8.32,9.00,-19.50
8.32,9.00,-18.30
8.32,9.00,-17.20
8.32,9.00,-16.00
8.32,9.00,-14.80
8.32,9.00,-13.60
8.32,9.00,-12.40
8.32,9.00,-11.20
8.32,9.00,-10.00
8.32,9.00,-8.83
8.32,9.00,-7.64
8.32,9.00,-6.46
8.32,9.00,-5.27
8.32,9.00,-4.08
8.32,9.00,-2.89
8.32,9.00,-1.70
8.32,9.00,-0.51
8.32,9.00,0.68
8.32,9.00,1.87
8.32,9.00,3.06
8.32,9.00,4.24
8.32,9.00,5.43
8.32,9.00,6.62
8.32,9.00,7.81
8.32,9.00,9.00
8.32,9.00,10.20
8.32,9.00,11.40
8.32,9.00,12.60
8.32,9.00,13.80
8.32,9.00,14.90
8.32,9.00,16.10
8.32,10.00,-20.90
8.32,10.00,-19.70
8.32,10.00,-18.50
8.32,10.00,-17.30
8.32,10.00,-16.20
8.32,10.00,-15.00
8.32,10.00,-13.80
8.32,10.00,-12.60
8.32,10.00,-11.40
8.32,10.00,-10.20
8.32,10.00,-9.02
8.32,10.00,-7.83
8.32,10.00,-6.64
8.32,10.00,-5.46
8.32,10.00,-4.27
8.32,10.00,-3.08
8.32,10.00,-1.89
8.32,10.00,-0.70
8.32,10.00,0.49
8.32,10.00,1.68
8.32,10.00,2.87
8.32,10.00,4.06
8.32,10.00,5.24
8.32,10.00,6.43
8.32,10.00,7.62
8.32,10.00,8.81
8.32,10.00,10.00
8.32,10.00,11.20
8.32,10.00,12.40
8.32,10.00,13.60
8.32,10.00,14.80
8.32,10.00,15.90
8.32,11.00,-21.10
8.32,11.00,-19.90
8.32,11.00,-18.70
8.32,11.00,-17.50
8.32,11.00,-16.30
8.32,11.00,-15.20
8.32,11.00,-14.00
8.32,11.00,-12.80
8.32,11.00,-11.60
8.32,11.00,-10.40
8.32,11.00,-9.21
8.32,11.00,-8.02
8.32,11.00,-6.83
8.32,11.00,-5.64
8.32,11.00,-4.46
8.32,11.00,-3.27
8.32,11.00,-2.08
8.32,11.00,-0.89
8.32,11.00,0.30
8.32,11.00,1.49
8.32,11.00,2.68
8.32,11.00,3.87
8.32,11.00,5.06
8.32,11.00,6.24
8.32,11.00,7.43
8.32,11.00,8.62
8.32,11.00,9.81
8.32,11.00,11.00
8.32,11.00,12.20
8.32,11.00,13.40
8.32,11.00,14.60
8.32,11.00,15.80
8.32,12.00,-21.30
8.32,12.00,-20.10
8.32,12.00,-18.90
8.32,12.00,-17.70
8.32,12.00,-16.50
8.32,12.00,-15.30
8.32,12.00,-14.20
8.32,12.00,-13.00
8.32,12.00,-11.80
8.32,12.00,-10.60
8.32,12.00,-9.40
8.32,12.00,-8.21
8.32,12.00,-7.02
8.32,12.00,-5.83
8.32,12.00,-4.64
8.32,12.00,-3.46
8.32,12.00,-2.27
8.32,12.00,-1.08
8.32,12.00,0.11
8.32,12.00,1.30
8.32,12.00,2.49
8.32,12.00,3.68
8.32,12.00,4.87
8.32,12.00,6.06
8.32,12.00,7.24
8.32,12.00,8.43
8.32,12.00,9.62
8.32,12.00,10.80
8.32,12.00,12.00
8.32,12.00,13.20
8.32,12.00,14.40
8.32,12.00,15.60
8.32,13.00,-21.50
8.32,13.00,-20.30
8.32,13.00,-19.10
8.32,13.00,-17.90
8.32,13.00,-16.70
8.32,13.00,-15.50
8.32,13.00,-14.30
8.32,13.00,-13.20
8.32,13.00,-12.00
8.32,13.00,-10.80
8.32,13.00,-9.59
8.32,13.00,-8.40
8.32,13.00,-7.21
8.32,13.00,-6.02
8.32,13.00,-4.83
8.32,13.00,-3.64
8.32,13.00,-2.46
8.32,13.00,-1.27
8.32,13.00,-0.08
8.32,13.00,1.11
8.32,13.00,2.30
8.32,13.00,3.49
8.32,13.00,4.68
8.32,13.00,5.87
8.32,13.00,7.06
8.32,13.00,8.24
8.32,13.00,9.43
8.32,13.00,10.60
8.32,13.00,11.80
8.32,13.00,13.00
8.32,13.00,14.20
8.32,13.00,15.40
8.32,14.00,-21.70
8.32,14.00,-20.50
8.32,14.00,-19.30
8.32,14.00,-18.10
8.32,14.00,-16.90
8.32,14.00,-15.70
8.32,14.00,-14.50
8.32,14.00,-13.30
8.32,14.00,-12.20
8.32,14.00,-11.00
8.32,14.00,-9.78
8.32,14.00,-8.59
8.32,14.00,-7.40
8.32,14.00,-6.21
8.32,14.00,-5.02
8.32,14.00,-3.83
8.32,14.00,-2.64
8.32,14.00,-1.46
8.32,14.00,-0.27
8.32,14.00,0.92
8.32,14.00,2.11
8.32,14.00,3.30
8.32,14.00,4.49
8.32,14.00,5.68
8.32,14.00,6.87
8.32,14.00,8.06
8.32,14.00,9.24
8.32,14.00,10.40
8.32,14.00,11.60
8.32,14.00,12.80
8.32,14.00,14.00
8.32,14.00,15.20
8.32,15.00,-21.90
