x,y,z
13.1,5.0,10.9
13.1,5.0,12.1
13.1,5.0,13.3
13.1,5.0,14.5
13.1,5.0,15.7
13.1,5.0,16.9
13.1,6.0,-20.2
13.1,6.0,-19.0
13.1,6.0,-17.8
13.1,6.0,-16.6
13.1,6.0,-15.4
13.1,6.0,-14.2
13.1,6.0,-13.0
13.1,6.0,-11.8
13.1,6.0,-10.6
13.1,6.0,-9.46
13.1,6.0,-8.27
13.1,6.0,-7.08
13.1,6.0,-5.89
13.1,6.0,-4.7
13.1,6.0,-3.51
13.1,6.0,-2.32
13.1,6.0,-1.13
13.1,6.0,0.06
13.1,6.0,1.24
13.1,6.0,2.43
13.1,6.0,3.62
13.1,6.0,4.81
13.1,6.0,6.0
13.1,6.0,7.19
13.1,6.0,8.38
13.1,6.0,9.57
13.1,6.0,10.8
13.1,6.0,11.9
13.1,6.0,13.1
13.1,6.0,14.3
13.1,6.0,15.5
13.1,6.0,16.7
13.1,7.0,-20.3
13.1,7.0,-19.2
13.1,7.0,-18.0
13.1,7.0,-16.8
13.1,7.0,-15.6
13.1,7.0,-14.4
13.1,7.0,-13.2
13.1,7.0,-12.0
13.1,7.0,-10.8
13.1,7.0,-9.64
13.1,7.0,-8.46
13.1,7.0,-7.27
13.1,7.0,-6.08
13.1,7.0,-4.89
13.1,7.0,-3.7
13.1,7.0,-2.51
13.1,7.0,-1.32
13.1,7.0,-0.13
13.1,7.0,1.06
13.1,7.0,2.24
13.1,7.0,3.43
13.1,7.0,4.62
13.1,7.0,5.81
13.1,7.0,7.0
13.1,7.0,8.19
13.1,7.0,9.38
13.1,7.0,10.6
13.1,7.0,11.8
13.1,7.0,12.9
13.1,7.0,14.1
13.1,7.0,15.3
13.1,7.0,16.5
13.1,8.0,-20.5
13.1,8.0,-19.3
13.1,8.0,-18.2
13.1,8.0,-17.0
13.1,8.0,-15.8
13.1,8.0,-14.6
13.1,8.0,-13.4
13.1,8.0,-12.2
13.1,8.0,-11.0
13.1,8.0,-9.83
13.1,8.0,-8.64
13.1,8.0,-7.46
13.1,8.0,-6.27
13.1,8.0,-5.08
13.1,8.0,-3.89
13.1,8.0,-2.7
13.1,8.0,-1.51
13.1,8.0,-0.32
13.1,8.0,0.87
13.1,8.0,2.06
13.1,8.0,3.24
13.1,8.0,4.43
13.1,8.0,5.62
13.1,8.0,6.81
13.1,8.0,8.0
13.1,8.0,9.19
13.1,8.0,10.4
13.1,8.0,11.6
13.1,8.0,12.8
13.1,8.0,13.9
13.1,8.0,15.1
13.1,8.0,16.3
13.1,9.0,-20.7
13.1,9.0,-19.5
13.1,9.0,-18.3
13.1,9.0,-17.2
13.1,9.0,-16.0
13.1,9.0,-14.8
13.1,9.0,-13.6
13.1,9.0,-12.4
13.1,9.0,-11.2
13.1,9.0,-10.0
13.1,9.0,-8.83
13.1,9.0,-7.64
13.1,9.0,-6.46
13.1,9.0,-5.27
13.1,9.0,-4.08
13.1,9.0,-2.89
13.1,9.0,-1.7
13.1,9.0,-0.51
13.1,9.0,0.68
13.1,9.0,1.87
13.1,9.0,3.06
13.1,9.0,4.24
13.1,9.0,5.43
13.1,9.0,6.62
13.1,9.0,7.81
13.1,9.0,9.0
13.1,9.0,10.2
13.1,9.0,11.4
13.1,9.0,12.6
13.1,9.0,13.8
13.1,9.0,14.9
13.1,9.0,16.1
13.1,10.0,-20.9
13.1,10.0,-19.7
13.1,10.0,-18.5
13.1,10.0,-17.3
13.1,10.0,-16.2
13.1,10.0,-15.0
13.1,10.0,-13.8
13.1,10.0,-12.6
13.1,10.0,-11.4
13.1,10.0,-10.2
13.1,10.0,-9.02
13.1,10.0,-7.83
13.1,10.0,-6.64
13.1,10.0,-5.46
13.1,10.0,-4.27
13.1,10.0,-3.08
13.1,10.0,-1.89
13.1,10.0,-0.7
13.1,10.0,0.49
13.1,10.0,1.68
13.1,10.0,2.87
13.1,10.0,4.06
13.1,10.0,5.24
13.1,10.0,6.43
13.1,10.0,7.62
13.1,10.0,8.81
13.1,10.0,10.0
13.1,10.0,11.2
13.1,10.0,12.4
13.1,10.0,13.6
13.1,10.0,14.8
13.1,10.0,15.9
13.1,11.0,-21.1
13.1,11.0,-19.9
13.1,11.0,-18.7
13.1,11.0,-17.5
13.1,11.0,-16.3
13.1,11.0,-15.2
13.1,11.0,-14.0
13.1,11.0,-12.8
13.1,11.0,-11.6
13.1,11.0,-10.4
13.1,11.0,-9.21
13.1,11.0,-8.02
13.1,11.0,-6.83
13.1,11.0,-5.64
13.1,11.0,-4.46
13.1,11.0,-3.27
13.1,11.0,-2.08
13.1,11.0,-0.89
13.1,11.0,0.3
13.1,11.0,1.49
13.1,11.0,2.68
13.1,11.0,3.87
13.1,11.0,5.06
13.1,11.0,6.24
13.1,11.0,7.43
13.1,11.0,8.62
13.1,11.0,9.81
13.1,11.0,11.0
13.1,11.0,12.2
13.1,11.0,13.4
13.1,11.0,14.6
13.1,11.0,15.8
13.1,12.0,-21.3
13.1,12.0,-20.1
13.1,12.0,-18.9
13.1,12.0,-17.7
13.1,12.0,-16.5
13.1,12.0,-15.3
13.1,12.0,-14.2
13.1,12.0,-13.0
13.1,12.0,-11.8
13.1,12.0,-10.6
13.1,12.0,-9.4
13.1,12.0,-8.21
13.1,12.0,-7.02
13.1,12.0,-5.83
13.1,12.0,-4.64
13.1,12.0,-3.46
13.1,12.0,-2.27
13.1,12.0,-1.08
13.1,12.0,0.11
13.1,12.0,1.3
13.1,12.0,2.49
13.1,12.0,3.68
13.1,12.0,4.87
13.1,12.0,6.06
13.1,12.0,7.24
13.1,12.0,8.43
13.1,12.0,9.62
13.1,12.0,10.8
13.1,12.0,12.0
13.1,12.0,13.2
13.1,12.0,14.4
13.1,12.0,15.6
13.1,13.0,-21.5
13.1,13.0,-20.3
13.1,13.0,-19.1
13.1,13.0,-17.9
13.1,13.0,-16.7
13.1,13.0,-15.5
13.1,13.0,-14.3
13.1,13.0,-13.2
13.1,13.0,-12.0
13.1,13.0,-10.8
13.1,13.0,-9.59
13.1,13.0,-8.4
13.1,13.0,-7.21
13.1,13.0,-6.02
13.1,13.0,-4.83
13.1,13.0,-3.64
13.1,13.0,-2.46
13.1,13.0,-1.27
13.1,13.0,-0.08
13.1,13.0,1.11
13.1,13.0,2.3
13.1,13.0,3.49
13.1,13.0,4.68
13.1,13.0,5.87
13.1,13.0,7.06
13.1,13.0,8.24
13.1,13.0,9.43
13.1,13.0,10.6
13.1,13.0,11.8
13.1,13.0,13.0
13.1,13.0,14.2
13.1,13.0,15.4
13.1,14.0,-21.7
13.1,14.0,-20.5
13.1,14.0,-19.3
13.1,14.0,-18.1
13.1,14.0,-16.9
13.1,14.0,-15.7
13.1,14.0,-14.5
13.1,14.0,-13.3
13.1,14.0,-12.2
13.1,14.0,-11.0
13.1,14.0,-9.78
13.1,14.0,-8.59
13.1,14.0,-7.4
13.1,14.0,-6.21
13.1,14.0,-5.02
13.1,14.0,-3.83
13.1,14.0,-2.64
13.1,14.0,-1.46
13.1,14.0,-0.27
13.1,14.0,0.92
13.1,14.0,2.11
13.1,14.0,3.3
13.1,14.0,4.49
13.1,14.0,5.68
13.1,14.0,6.87
13.1,14.0,8.06
13.1,14.0,9.24
13.1,14.0,10.4
13.1,14.0,11.6
13.1,14.0,12.8
13.1,14.0,14.0
13.1,14.0,15.2
13.1,15.0,-21.9
13.1,15.0,-20.7
13.1,15.0,-19.5
13.1,15.0,-18.3
13.1,15.0,-17.1
13.1,15.0,-15.9
13.1,15.0,-14.7
13.1,15.0,-13.5
13.1,15.0,-12.3
13.1,15.0,-11.2
13.1,15.0,-9.97
13.1,15.0,-8.78
13.1,15.0,-7.59
13.1,15.0,-6.4
13.1,15.0,-5.21
13.1,15.0,-4.02
13.1,15.0,-2.83
13.1,15.0,-1.64
13.1,15.0,-0.46
13.1,15.0,0.73
13.1,15.0,1.92
13.1,15.0,3.11
13.1,15.0,4.3
13.1,15.0,5.49
13.1,15.0,6.68
13.1,15.0,7.87
13.1,15.0,9.06
13.1,15.0,10.2
13.1,15.0,11.4
13.1,15.0,12.6
13.1,15.0,13.8
13.1,15.0,15.0
14.3,-16.0,-16.0
14.3,-16.0,-14.8
14.3,-16.0,-13.6
14.3,-16.0,-12.4
14.3,-16.0,-11.2
14.3,-16.0,-10.1
14.3,-16.0,-8.87
14.3,-16.0,-7.68
14.3,-16.0,-6.49
14.3,-16.0,-5.3
14.3,-16.0,-4.11
14.3,-16.0,-2.92
14.3,-16.0,-1.73
14.3,-16.0,-0.54
14.3,-16.0,0.65
14.3,-16.0,1.83
14.3,-16.0,3.02
14.3,-16.0,4.21
14.3,-16.0,5.4
14.3,-16.0,6.59
14.3,-16.0,7.78
14.3,-16.0,8.97
14.3,-16.0,10.2
14.3,-16.0,11.3
14.3,-16.0,12.5
14.3,-16.0,13.7
14.3,-16.0,14.9
14.3,-16.0,16.1
14.3,-16.0,17.3
14.3,-16.0,18.5
14.3,-16.0,19.7
14.3,-16.0,20.9
14.3,-15.0,-16.2
14.3,-15.0,-15.0
14.3,-15.0,-13.8
14.3,-15.0,-12.6
14.3,-15.0,-11.4
14.3,-15.0,-10.2
14.3,-15.0,-9.06
14.3,-15.0,-7.87
14.3,-15.0,-6.68
14.3,-15.0,-5.49
14.3,-15.0,-4.3
14.3,-15.0,-3.11
14.3,-15.0,-1.92
14.3,-15.0,-0.73
14.3,-15.0,0.46
14.3,-15.0,1.64
14.3,-15.0,2.83
14.3,-15.0,4.02
14.3,-15.0,5.21
14.3,-15.0,6.4
14.3,-15.0,7.59
14.3,-15.0,8.78
14.3,-15.0,9.97
14.3,-15.0,11.2
14.3,-15.0,12.3
14.3,-15.0,13.5
14.3,-15.0,14.7
14.3,-15.0,15.9
14.3,-15.0,17.1
14.3,-15.0,18.3
14.3,-15.0,19.5
14.3,-15.0,20.7
14.3,-14.0,-16.4
14.3,-14.0,-15.2
14.3,-14.0,-14.0
14.3,-14.0,-12.8
14.3,-14.0,-11.6
14.3,-14.0,-10.4
14.3,-14.0,-9.24
14.3,-14.0,-8.06
14.3,-14.0,-6.87
14.3,-14.0,-5.68
14.3,-14.0,-4.49
14.3,-14.0,-3.3
14.3,-14.0,-2.11
14.3,-14.0,-0.92
14.3,-14.0,0.27
14.3,-14.0,1.46
14.3,-14.0,2.64
14.3,-14.0,3.83
14.3,-14.0,5.02
14.3,-14.0,6.21
14.3,-14.0,7.4
14.3,-14.0,8.59
14.3,-14.0,9.78
14.3,-14.0,11.0
14.3,-14.0,12.2
14.3,-14.0,13.3
14.3,-14.0,14.5
14.3,-14.0,15.7
14.3,-14.0,16.9
14.3,-14.0,18.1
14.3,-14.0,19.3
14.3,-14.0,20.5
14.3,-13.0,-16.6
14.3,-13.0,-15.4
14.3,-13.0,-14.2
14.3,-13.0,-13.0
14.3,-13.0,-11.8
14.3,-13.0,-10.6
14.3,-13.0,-9.43
14.3,-13.0,-8.24
14.3,-13.0,-7.06
14.3,-13.0,-5.87
14.3,-13.0,-4.68
14.3,-13.0,-3.49
14.3,-13.0,-2.3
14.3,-13.0,-1.11
14.3,-13.0,0.08
14.3,-13.0,1.27
14.3,-13.0,2.46
14.3,-13.0,3.64
14.3,-13.0,4.83
14.3,-13.0,6.02
14.3,-13.0,7.21
14.3,-13.0,8.4
14.3,-13.0,9.59
14.3,-13.0,10.8
14.3,-13.0,12.0
14.3,-13.0,13.2
14.3,-13.0,14.3
14.3,-13.0,15.5
14.3,-13.0,16.7
14.3,-13.0,17.9
14.3,-13.0,19.1
14.3,-13.0,20.3
14.3,-12.0,-16.8
14.3,-12.0,-15.6
14.3,-12.0,-14.4
14.3,-12.0,-13.2
14.3,-12.0,-12.0
14.3,-12.0,-10.8
14.3,-12.0,-9.62
14.3,-12.0,-8.43
14.3,-12.0,-7.24
14.3,-12.0,-6.06
14.3,-12.0,-4.87
14.3,-12.0,-3.68
14.3,-12.0,-2.49
14.3,-12.0,-1.3
14.3,-12.0,-0.11
14.3,-12.0,1.08
14.3,-12.0,2.27
14.3,-12.0,3.46
14.3,-12.0,4.64
14.3,-12.0,5.83
14.3,-12.0,7.02
14.3,-12.0,8.21
14.3,-12.0,9.4
14.3,-12.0,10.6
14.3,-12.0,11.8
14.3,-12.0,13.0
14.3,-12.0,14.2
14.3,-12.0,15.3
14.3,-12.0,16.5
14.3,-12.0,17.7
14.3,-12.0,18.9
14.3,-12.0,20.1
14.3,-11.0,-16.9
14.3,-11.0,-15.8
14.3,-11.0,-14.6
14.3,-11.0,-13.4
14.3,-11.0,-12.2
14.3,-11.0,-11.0
14.3,-11.0,-9.81
14.3,-11.0,-8.62
14.3,-11.0,-7.43
14.3,-11.0,-6.24
14.3,-11.0,-5.06
14.3,-11.0,-3.87
14.3,-11.0,-2.68
14.3,-11.0,-1.49
14.3,-11.0,-0.3
14.3,-11.0,0.89
14.3,-11.0,2.08
14.3,-11.0,3.27
14.3,-11.0,4.46
14.3,-11.0,5.64
14.3,-11.0,6.83
14.3,-11.0,8.02
14.3,-11.0,9.21
14.3,-11.0,10.4
14.3,-11.0,11.6
14.3,-11.0,12.8
14.3,-11.0,14.0
14.3,-11.0,15.2
14.3,-11.0,16.3
14.3,-11.0,17.5
14.3,-11.0,18.7
14.3,-11.0,19.9
14.3,-10.0,-17.1
14.3,-10.0,-15.9
14.3,-10.0,-14.8
14.3,-10.0,-13.6
14.3,-10.0,-12.4
14.3,-10.0,-11.2
14.3,-10.0,-10.0
14.3,-10.0,-8.81
14.3,-10.0,-7.62
14.3,-10.0,-6.43
14.3,-10.0,-5.24
14.3,-10.0,-4.06
14.3,-10.0,-2.87
14.3,-10.0,-1.68
14.3,-10.0,-0.49
14.3,-10.0,0.7
14.3,-10.0,1.89
14.3,-10.0,3.08
14.3,-10.0,4.27
14.3,-10.0,5.46
14.3,-10.0,6.64
14.3,-10.0,7.83
14.3,-10.0,9.02
14.3,-10.0,10.2
14.3,-10.0,11.4
14.3,-10.0,12.6
14.3,-10.0,13.8
14.3,-10.0,15.0
14.3,-10.0,16.2
14.3,-10.0,17.3
14.3,-10.0,18.5
14.3,-10.0,19.7
14.3,-9.0,-17.3
14.3,-9.0,-16.1
14.3,-9.0,-14.9
14.3,-9.0,-13.8
14.3,-9.0,-12.6
14.3,-9.0,-11.4
14.3,-9.0,-10.2
14.3,-9.0,-9.0
14.3,-9.0,-7.81
14.3,-9.0,-6.62
14.3,-9.0,-5.43
14.3,-9.0,-4.24
14.3,-9.0,-3.06
14.3,-9.0,-1.87
14.3,-9.0,-0.68
14.3,-9.0,0.51
14.3,-9.0,1.7
14.3,-9.0,2.89
14.3,-9.0,4.08
14.3,-9.0,5.27
14.3,-9.0,6.46
14.3,-9.0,7.64
14.3,-9.0,8.83
14.3,-9.0,10.0
14.3,-9.0,11.2
14.3,-9.0,12.4
14.3,-9.0,13.6
14.3,-9.0,14.8
14.3,-9.0,16.0
14.3,-9.0,17.2
14.3,-9.0,18.3
14.3,-9.0,19.5
14.3,-8.0,-17.5
14.3,-8.0,-16.3
14.3,-8.0,-15.1
14.3,-8.0,-13.9
14.3,-8.0,-12.8
14.3,-8.0,-11.6
14.3,-8.0,-10.4
14.3,-8.0,-9.19
14.3,-8.0,-8.0
14.3,-8.0,-6.81
14.3,-8.0,-5.62
14.3,-8.0,-4.43
14.3,-8.0,-3.24
14.3,-8.0,-2.06
14.3,-8.0,-0.87
14.3,-8.0,0.32
14.3,-8.0,1.51
14.3,-8.0,2.7
14.3,-8.0,3.89
14.3,-8.0,5.08
14.3,-8.0,6.27
14.3,-8.0,7.46
14.3,-8.0,8.64
14.3,-8.0,9.83
14.3,-8.0,11.0
14.3,-8.0,12.2
14.3,-8.0,13.4
14.3,-8.0,14.6
14.3,-8.0,15.8
14.3,-8.0,17.0
14.3,-8.0,18.2
14.3,-8.0,19.3
14.3,-7.0,-17.7
14.3,-7.0,-16.5
14.3,-7.0,-15.3
14.3,-7.0,-14.1
14.3,-7.0,-12.9
14.3,-7.0,-11.8
14.3,-7.0,-10.6
14.3,-7.0,-9.38
14.3,-7.0,-8.19
14.3,-7.0,-7.0
14.3,-7.0,-5.81
14.3,-7.0,-4.62
14.3,-7.0,-3.43
14.3,-7.0,-2.24
14.3,-7.0,-1.06
14.3,-7.0,0.13
14.3,-7.0,1.32
14.3,-7.0,2.51
14.3,-7.0,3.7
14.3,-7.0,4.89
14.3,-7.0,6.08
14.3,-7.0,7.27
14.3,-7.0,8.46
14.3,-7.0,9.64
14.3,-7.0,10.8
14.3,-7.0,12.0
14.3,-7.0,13.2
14.3,-7.0,14.4
14.3,-7.0,15.6
14.3,-7.0,16.8
14.3,-7.0,18.0
14.3,-7.0,19.2
14.3,-6.0,-17.9
14.3,-6.0,-16.7
14.3,-6.0,-15.5
14.3,-6.0,-14.3
14.3,-6.0,-13.1
14.3,-6.0,-11.9
14.3,-6.0,-10.8
14.3,-6.0,-9.57
14.3,-6.0,-8.38
14.3,-6.0,-7.19
14.3,-6.0,-6.0
14.3,-6.0,-4.81
14.3,-6.0,-3.62
14.3,-6.0,-2.43
14.3,-6.0,-1.24
14.3,-6.0,-0.06
14.3,-6.0,1.13
14.3,-6.0,2.32
14.3,-6.0,3.51
14.3,-6.0,4.7
14.3,-6.0,5.89
14.3,-6.0,7.08
14.3,-6.0,8.27
14.3,-6.0,9.46
14.3,-6.0,10.6
14.3,-6.0,11.8
14.3,-6.0,13.0
14.3,-6.0,14.2
14.3,-6.0,15.4
14.3,-6.0,16.6
14.3,-6.0,17.8
14.3,-6.0,19.0
14.3,-5.0,-18.1
14.3,-5.0,-16.9
14.3,-5.0,-15.7
14.3,-5.0,-14.5
14.3,-5.0,-13.3
14.3,-5.0,-12.1
14.3,-5.0,-10.9
14.3,-5.0,-9.76
14.3,-5.0,-8.57
14.3,-5.0,-7.38
14.3,-5.0,-6.19
14.3,-5.0,-5.0
14.3,-5.0,-3.81
14.3,-5.0,-2.62
14.3,-5.0,-1.43
14.3,-5.0,-0.24
14.3,-5.0,0.95
14.3,-5.0,2.13
14.3,-5.0,3.32
14.3,-5.0,4.51
14.3,-5.0,5.7
14.3,-5.0,6.89
14.3,-5.0,8.08
14.3,-5.0,9.27
14.3,-5.0,10.5
14.3,-5.0,11.6
14.3,-5.0,12.8
14.3,-5.0,14.0
14.3,-5.0,15.2
14.3,-5.0,16.4
14.3,-5.0,17.6
14.3,-5.0,18.8
14.3,-4.0,-18.3
14.3,-4.0,-17.1
14.3,-4.0,-15.9
14.3,-4.0,-14.7
14.3,-4.0,-13.5
14.3,-4.0,-12.3
14.3,-4.0,-11.1
14.3,-4.0,-9.94
14.3,-4.0,-8.76
14.3,-4.0,-7.57
14.3,-4.0,-6.38
14.3,-4.0,-5.19
14.3,-4.0,-4.0
14.3,-4.0,-2.81
14.3,-4.0,-1.62
14.3,-4.0,-0.43
14.3,-4.0,0.76
14.3,-4.0,1.94
14.3,-4.0,3.13
14.3,-4.0,4.32
14.3,-4.0,5.51
14.3,-4.0,6.7
14.3,-4.0,7.89
14.3,-4.0,9.08
14.3,-4.0,10.3
14.3,-4.0,11.5
14.3,-4.0,12.6
14.3,-4.0,13.8
14.3,-4.0,15.0
14.3,-4.0,16.2
14.3,-4.0,17.4
14.3,-4.0,18.6
14.3,-3.0,-18.5
14.3,-3.0,-17.3
14.3,-3.0,-16.1
14.3,-3.0,-14.9
14.3,-3.0,-13.7
14.3,-3.0,-12.5
14.3,-3.0,-11.3
14.3,-3.0,-10.1
14.3,-3.0,-8.94
14.3,-3.0,-7.76
14.3,-3.0,-6.57
14.3,-3.0,-5.38
14.3,-3.0,-4.19
14.3,-3.0,-3.0
14.3,-3.0,-1.81
14.3,-3.0,-0.62
14.3,-3.0,0.57
14.3,-3.0,1.76
14.3,-3.0,2.94
14.3,-3.0,4.13
14.3,-3.0,5.32
14.3,-3.0,6.51
14.3,-3.0,7.7
14.3,-3.0,8.89
14.3,-3.0,10.1
14.3,-3.0,11.3
14.3,-3.0,12.5
14.3,-3.0,13.6
14.3,-3.0,14.8
14.3,-3.0,16.0
14.3,-3.0,17.2
14.3,-3.0,18.4
14.3,-2.0,-18.6
14.3,-2.0,-17.5
14.3,-2.0,-16.3
14.3,-2.0,-15.1
14.3,-2.0,-13.9
14.3,-2.0,-12.7
14.3,-2.0,-11.5
14.3,-2.0,-10.3
14.3,-2.0,-9.13
14.3,-2.0,-7.94
14.3,-2.0,-6.76
14.3,-2.0,-5.57
14.3,-2.0,-4.38
14.3,-2.0,-3.19
14.3,-2.0,-2.0
14.3,-2.0,-0.81
14.3,-2.0,0.38
14.3,-2.0,1.57
14.3,-2.0,2.76
14.3,-2.0,3.94
14.3,-2.0,5.13
14.3,-2.0,6.32
14.3,-2.0,7.51
14.3,-2.0,8.7
14.3,-2.0,9.89
14.3,-2.0,11.1
14.3,-2.0,12.3
14.3,-2.0,13.5
14.3,-2.0,14.6
14.3,-2.0,15.8
14.3,-2.0,17.0
14.3,-2.0,18.2
14.3,-1.0,-18.8
14.3,-1.0,-17.6
14.3,-1.0,-16.5
14.3,-1.0,-15.3
14.3,-1.0,-14.1
14.3,-1.0,-12.9
14.3,-1.0,-11.7
14.3,-1.0,-10.5
14.3,-1.0,-9.32
14.3,-1.0,-8.13
14.3,-1.0,-6.94
14.3,-1.0,-5.76
14.3,-1.0,-4.57
14.3,-1.0,-3.38
14.3,-1.0,-2.19
14.3,-1.0,-1.0
14.3,-1.0,0.19
14.3,-1.0,1.38
14.3,-1.0,2.57
14.3,-1.0,3.76
14.3,-1.0,4.94
14.3,-1.0,6.13
14.3,-1.0,7.32
14.3,-1.0,8.51
14.3,-1.0,9.7
14.3,-1.0,10.9
14.3,-1.0,12.1
14.3,-1.0,13.3
14.3,-1.0,14.5
14.3,-1.0,15.6
14.3,-1.0,16.8
14.3,-1.0,18.0
14.3,0.0,-19.0
14.3,0.0,-17.8
14.3,0.0,-16.6
14.3,0.0,-15.5
14.3,0.0,-14.3
14.3,0.0,-13.1
14.3,0.0,-11.9
14.3,0.0,-10.7
14.3,0.0,-9.51
14.3,0.0,-8.32
14.3,0.0,-7.13
14.3,0.0,-5.94
14.3,0.0,-4.76
14.3,0.0,-3.57
14.3,0.0,-2.38
14.3,0.0,-1.19
14.3,0.0,0.0
14.3,0.0,1.19
14.3,0.0,2.38
14.3,0.0,3.57
14.3,0.0,4.76
14.3,0.0,5.94
14.3,0.0,7.13
14.3,0.0,8.32
14.3,0.0,9.51
14.3,0.0,10.7
14.3,0.0,11.9
14.3,0.0,13.1
14.3,0.0,14.3
14.3,0.0,15.5
14.3,0.0,16.6
14.3,0.0,17.8
14.3,1.0,-19.2
14.3,1.0,-18.0
14.3,1.0,-16.8
14.3,1.0,-15.6
14.3,1.0,-14.5
14.3,1.0,-13.3
14.3,1.0,-12.1
14.3,1.0,-10.9
14.3,1.0,-9.7
14.3,1.0,-8.51
14.3,1.0,-7.32
14.3,1.0,-6.13
14.3,1.0,-4.94
14.3,1.0,-3.76
14.3,1.0,-2.57
14.3,1.0,-1.38
14.3,1.0,-0.19
14.3,1.0,1.0
14.3,1.0,2.19
14.3,1.0,3.38
14.3,1.0,4.57
14.3,1.0,5.76
14.3,1.0,6.94
14.3,1.0,8.13
14.3,1.0,9.32
14.3,1.0,10.5
14.3,1.0,11.7
14.3,1.0,12.9
14.3,1.0,14.1
14.3,1.0,15.3
14.3,1.0,16.5
14.3,1.0,17.6
14.3,2.0,-19.4
14.3,2.0,-18.2
14.3,2.0,-17.0
14.3,2.0,-15.8
14.3,2.0,-14.6
14.3,2.0,-13.5
14.3,2.0,-12.3
14.3,2.0,-11.1
14.3,2.0,-9.89
14.3,2.0,-8.7
14.3,2.0,-7.51
14.3,2.0,-6.32
14.3,2.0,-5.13
14.3,2.0,-3.94
14.3,2.0,-2.76
14.3,2.0,-1.57
14.3,2.0,-0.38
14.3,2.0,0.81
14.3,2.0,2.0
14.3,2.0,3.19
14.3,2.0,4.38
14.3,2.0,5.57
14.3,2.0,6.76
14.3,2.0,7.94
14.3,2.0,9.13
14.3,2.0,10.3
14.3,2.0,11.5
14.3,2.0,12.7
14.3,2.0,13.9
14.3,2.0,15.1
14.3,2.0,16.3
14.3,2.0,17.5
14.3,3.0,-19.6
14.3,3.0,-18.4
14.3,3.0,-17.2
14.3,3.0,-16.0
14.3,3.0,-14.8
14.3,3.0,-13.6
14.3,3.0,-12.5
14.3,3.0,-11.3
14.3,3.0,-10.1
14.3,3.0,-8.89
14.3,3.0,-7.7
14.3,3.0,-6.51
14.3,3.0,-5.32
14.3,3.0,-4.13
14.3,3.0,-2.94
14.3,3.0,-1.76
14.3,3.0,-0.57
14.3,3.0,0.62
14.3,3.0,1.81
14.3,3.0,3.0
14.3,3.0,4.19
14.3,3.0,5.38
14.3,3.0,6.57
14.3,3.0,7.76
14.3,3.0,8.94
14.3,3.0,10.1
14.3,3.0,11.3
14.3,3.0,12.5
14.3,3.0,13.7
14.3,3.0,14.9
14.3,3.0,16.1
14.3,3.0,17.3
14.3,4.0,-19.8
14.3,4.0,-18.6
14.3,4.0,-17.4
14.3,4.0,-16.2
14.3,4.0,-15.0
14.3,4.0,-13.8
14.3,4.0,-12.6
14.3,4.0,-11.5
14.3,4.0,-10.3
14.3,4.0,-9.08
14.3,4.0,-7.89
14.3,4.0,-6.7
14.3,4.0,-5.51
14.3,4.0,-4.32
14.3,4.0,-3.13
14.3,4.0,-1.94
14.3,4.0,-0.76
14.3,4.0,0.43
14.3,4.0,1.62
14.3,4.0,2.81
14.3,4.0,4.0
14.3,4.0,5.19
14.3,4.0,6.38
14.3,4.0,7.57
14.3,4.0,8.76
14.3,4.0,9.94
14.3,4.0,11.1
14.3,4.0,12.3
14.3,4.0,13.5
14.3,4.0,14.7
14.3,4.0,15.9
14.3,4.0,17.1
14.3,5.0,-20.0
14.3,5.0,-18.8
14.3,5.0,-17.6
14.3,5.0,-16.4
14.3,5.0,-15.2
14.3,5.0,-14.0
14.3,5.0,-12.8
14.3,5.0,-11.6
14.3,5.0,-10.5
14.3,5.0,-9.27
14.3,5.0,-8.08
14.3,5.0,-6.89
14.3,5.0,-5.7
14.3,5.0,-4.51
14.3,5.0,-3.32
14.3,5.0,-2.13
14.3,5.0,-0.95
14.3,5.0,0.24
14.3,5.0,1.43
14.3,5.0,2.62
14.3,5.0,3.81
14.3,5.0,5.0
14.3,5.0,6.19
14.3,5.0,7.38
14.3,5.0,8.57
14.3,5.0,9.76
14.3,5.0,10.9
14.3,5.0,12.1
14.3,5.0,13.3
14.3,5.0,14.5
14.3,5.0,15.7
14.3,5.0,16.9
14.3,6.0,-20.2
14.3,6.0,-19.0
14.3,6.0,-17.8
14.3,6.0,-16.6
14.3,6.0,-15.4
14.3,6.0,-14.2
14.3,6.0,-13.0
14.3,6.0,-11.8
14.3,6.0,-10.6
14.3,6.0,-9.46
14.3,6.0,-8.27
14.3,6.0,-7.08
14.3,6.0,-5.89
14.3,6.0,-4.7
14.3,6.0,-3.51
14.3,6.0,-2.32
14.3,6.0,-1.13
14.3,6.0,0.06
14.3,6.0,1.24
14.3,6.0,2.43
14.3,6.0,3.62
14.3,6.0,4.81
14.3,6.0,6.0
14.3,6.0,7.19
14.3,6.0,8.38
14.3,6.0,9.57
14.3,6.0,10.8
14.3,6.0,11.9
14.3,6.0,13.1
14.3,6.0,14.3
14.3,6.0,15.5
14.3,6.0,16.7
14.3,7.0,-20.3
14.3,7.0,-19.2
14.3,7.0,-18.0
14.3,7.0,-16.8
14.3,7.0,-15.6
14.3,7.0,-14.4
14.3,7.0,-13.2
14.3,7.0,-12.0
14.3,7.0,-10.8
14.3,7.0,-9.64
14.3,7.0,-8.46
14.3,7.0,-7.27
14.3,7.0,-6.08
14.3,7.0,-4.89
14.3,7.0,-3.7
